,tweet,language,mentions
358,face tears joy face tears joy,und,[]
359,itna oppression ki seedha sara ali khan aur ravindra jadeja tak pahunch gayi kamal ka oppression hai,in,[]
360,giving highest civilian award instead former leaders,en,[]
361,seen arfa khannum rana ayyub tweet sudhir,en,[]
362,one confused fact community everything destroy religion blaming others still want understand still backward,en,[]
363,yaar kaahe kud rahe ho debate say anything,en,[]
364,hope interested people understand,en,[]
365,already allowed raise slogan jinnah waali azadi hinduo ki kabr khudegi problem issues,en,[]
366,think understand everything destroy religion islam alligation made others,en,[]
367,face tears joy face tears joy,und,[]
368,oops,en,[]
369,example ankit saxena play lynching card kyoki us paar waale bhi dhule hue nahi hai,en,[]
370,understand interest jinnah waali azadi,en,[]
371,opposite people means community everything thing name foe,en,[]
372,freedom expression,en,[]
373,duty dear remembered cry everything name foe,en,[]
374,shivaji tanaji malusarye maharana pratap needs stand,en,[]
375,yo,und,[]
376,years destroying religious cultural heritage habbit release fatwa countries,en,[]
377,heart suit heart suit heart suit,und,[]
378,hmm laga hi tha inki yaad kisiko aayegi hi,tl,[]
379,well first ask mr kejriwal give approval kanhaiya case,en,[]
380,ye baat hinduo ki kabr khodne se pehle sochna chahiye tha,hi,[]
381,hope clean heart everything destroy religion day night blaming others,en,[]
382,hmm ye baat vo bol rahe jinko freedom expression ke naam pe hinduo ki kabr khodne ka soukh hai,in,[]
383,absolutely right dear yaha freedom expression itna badhiya hai ki new york post job mil jaati hai,en,[]
384,acquitted,en,[]
385,think first people needs understand everything name islam foe,en,[]
386,logic community allow globe platform destroy cultures creating taliban osama,en,[]
387,hmm ye ne karwaya hai according,en,"[{'screen_name': 'sudhirchaudhary', 'name': 'sudhir chaudhary', 'id': '75246346'}]"
388,shyam meena kyo gaya tha ndtv ek din ke liye suspend kyo hua tha,hi,[]
389,opposition fault choose proper leader,en,[]
390,le le,fr,[]
391,hope would understand opposite people,en,[]
392,mr victim card ki dukan pehle tum apne mulk dekhlo fir dusro ka girebaan pakadna ok,in,[]
393,logic ke anusar hindustan ko black list kar dena chahiye tha,tl,[]
394,think lesson first islamists needs learn,en,[]
395,insulting bad words written everything destroy religion well possible blaming others,en,[]
396,jaise rana ayyub aur arfa khannum sherwani allow hai,hi,[]
397,oops omg,nl,[]
398,hmm free,en,[]
399,wow excellent freedom expression muslim countries carry princess,en,[]
400,,hi,[]
401,spotify pe earphone lagake taiyar rahunga,in,[]
402,face tears joy face tears joy,und,[]
403,kya pata join kar le yaha tak ki ka vilay kara le,hi,"[{'screen_name': 'supriyashrinate', 'name': 'supriya shrinate', 'id': '342096051'}, {'screen_name': 'lambaalka', 'name': 'alka lamba', 'id': '109930762'}, {'screen_name': 'bjp4india', 'name': 'bjp', 'id': '207809313'}, {'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}, {'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}, {'screen_name': 'bjp4india', 'name': 'bjp', 'id': '207809313'}]"
404,called politics dear,en,[]
405,ab paani pee pee ke maarna congressiyo ko,hi,[]
406,travel agency,en,[]
407,recently watched clip debate claimed veer savarkar introduced two nations theory could stop laughing hearing five year old boy introduced two nations theory,en,"[{'screen_name': 'sushantbsinha', 'name': 'sushant sinha', 'id': '88199384'}, {'screen_name': 'tnnavbharat', 'name': 'times now navbharat', 'id': '927426236137201664'}, {'screen_name': '_sabanaqvi', 'name': 'saba naqvi', 'id': '1019469630'}]"
408,,hi,[]
409,,hi,"[{'screen_name': 'sambitswaraj', 'name': 'sambit patra', 'id': '1368737382'}, {'screen_name': 'sudhanshutrived', 'name': 'dr. sudhanshu trivedi', 'id': '252018855'}, {'screen_name': 'shehzad_ind', 'name': 'shehzad jai hind', 'id': '392608775'}]"
410,,hi,[]
411,,hi,"[{'screen_name': 'yadavakhilesh', 'name': 'akhilesh yadav', 'id': '57948579'}]"
412,,hi,"[{'screen_name': 'supriyashrinate', 'name': 'supriya shrinate', 'id': '342096051'}]"
413,muslims delhi jalaye bhakt jimmedar called kisan bicholiya lal quila kaand kare bhakt jimmedar hmm saari galti bhakto ki hai ye zahil bechare maasum,hi,[]
414,hmm logic pakistan non muslims become head state,en,[]
415,ajmal qasab brain washed jihadi send hafiz saeed already declared hafiz saeed global terrorist un understand global terrorists safe pakistan,en,[]
416,kya futuristic historians bhi hote hai,hi,[]
417,,hi,[]
418,,hi,[]
419,bjp never ellenabad seat strong hold chautala family,en,[]
420,believe country developed anymore reforms accepted country never according time,en,[]
421,want speed transform according time compete bullet train bullock cart,en,[]
422,ji understand country take long long long time may going continued request please stop talking unemployment gdp petrol diesel etc country accept reforms nothing changed,en,[]
423,rt bjp manifesto hum sirf highways bana sakte hain kaanon nahin face tears joy,fi,"[{'screen_name': 'nitin_rivaldo', 'name': 'nitin gupta', 'id': '75961872'}]"
424,,ne,[]
425,rt dear ji ji last tweet farm laws sir family sold produce open markets e,en,"[{'screen_name': 'muglikar_', 'name': 'ashu', 'id': '2877839294'}, {'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'dev_fadnavis', 'name': 'devendra fadnavis', 'id': '137780376'}]"
426,congratulations,en,[]
427,yahi fark hai pyar dene waale aur chatukari karne walo,hi,[]
428,rt,hi,"[{'screen_name': 'shuklaapinku', 'name': 'पिंकू शुक्ला', 'id': '1357940271175118851'}]"
429,rt pm narendra modi strongman image shattered farms laws good country buckled beginning,en,"[{'screen_name': 'jhasanjay', 'name': 'sanjay jha', 'id': '50943008'}]"
430,rt yr modi desh ke sab naagrik barabar hain isliye hum ucc laane ka vichar yogendra yadav co breathes,hi,"[{'screen_name': 'theskindoctor13', 'name': 'the skin doctor', 'id': '797720168713441280'}]"
431,rt serious question bjp trying please,en,"[{'screen_name': 'assertiveteen', 'name': 'rohan', 'id': '905366591835176961'}]"
432,rt better way deal let state govt repeal state punish farmers e,en,"[{'screen_name': 'anopenletter001', 'name': 'an open letter 😷', 'id': '950695755244695552'}]"
433,mujhe lag raha aur ki meeting ka asar nahi hai,hi,"[{'screen_name': 'capt_amarinder', 'name': 'capt.amarinder singh', 'id': '263090427'}, {'screen_name': 'amitshah', 'name': 'amit shah', 'id': '1447949844'}]"
434,face tears joy face tears joy,und,[]
435,rt full majority govt acting weak coalition,en,"[{'screen_name': 'anopenletter001', 'name': 'an open letter 😷', 'id': '950695755244695552'}]"
436,mujhe bhi,hi,[]
437,tweet,en,[]
438,agreed haa vo alag baat hai agar dusri side pe tarah ke comments karte means factor walo ke liye ka ab tak sir tan se juda ho jaata,hi,"[{'screen_name': 'thevirdas', 'name': 'vir das', 'id': '108252113'}]"
439,,hi,[]
440,rt,hi,"[{'screen_name': 'amanchopra_', 'name': 'aman chopra', 'id': '1273748948'}]"
441,let defend much defend fully replace nehruvian ideology sangh ideology,en,[]
442,lekin ab abdullah kaha chala gaya,hi,[]
443,let cross hundred assam vidhan sabha,en,[]
444,congress party ne palla zhad liya tha jo freedom fighter struggle karte hue mare yaha tak ki britishers ko promise bhi kiya tha agar subhas chandra bose zinda paaye jaate hai unhe prisoner unke hawale kar denge,hi,[]
445,according barister e jahiliya chandragupta maurya never met alexander great ruler,en,[]
446,crying face crying face,und,[]
447,face tears joy face tears joy,und,[]
448,sir worship female deities,en,[]
449,face tears joy face tears joy,und,[]
450,rt deserve medicine like fellow friend munawar faruqui like amp rt agree,en,"[{'screen_name': 'rightistankita', 'name': 'ankita (अंकिता) 🇮🇳', 'id': '1366648538935873537'}]"
451,intresting thing talking rape country recorded highest number rape among world,en,[]
452,,hi,[]
453,face tears joy face tears joy worried revenue criticized petrol diesel,en,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}, {'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}, {'screen_name': 'priyankagandhi', 'name': 'priyanka gandhi vadra', 'id': '1094645942735855618'}, {'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]"
454,,hi,"[{'screen_name': 'thevirdas', 'name': 'vir das', 'id': '108252113'}]"
455,ban solution like simi ban,en,[]
456,rt india spent lakh crores approx billion diwali shopping pakistan annual defence budget,en,"[{'screen_name': 'keyakahe', 'name': 'keya ghosh', 'id': '130377372'}]"
457,crying face crying face,und,[]
458,happy birthday bhai wish many many returns life inspiration every youth hope see future prime minister india god bless,en,"[{'screen_name': 'tejasvi_surya', 'name': 'tejasvi surya', 'id': '390677061'}]"
459,,hi,[]
460,rt mughals made us rich,en,"[{'screen_name': 'battakashmiri', 'name': 'kashmiri hindu', 'id': '1441683373840224264'}]"
461,doubt present day india enemy china mr farooq abdullah needs answer question many times china send terrorists india secondly talk pakistan bajwa niyazi nadeem anjum,en,[]
462,,hi,[]
463,rt,hi,"[{'screen_name': 'shaliniktiwari', 'name': 'shalini tiwari', 'id': '514080690'}]"
464,,hi,[]
465,,hi,[]
466,,hi,[]
467,ad mcd,hi,[]
468,,hi,[]
469,crying face crying face,und,[]
470,,hi,[]
471,really transfer power india,en,[]
472,,hi,[]
473,,hi,[]
474,,hi,[]
475,,hi,[]
476,haa yaar also,en,[]
477,mere bhai ye batate jaao aur ko konsi azadi chahiye,hi,"[{'screen_name': 'kanhaiyakumar', 'name': 'kanhaiya kumar', 'id': '2584552812'}, {'screen_name': 'reallyswara', 'name': 'swara bhasker', 'id': '1546101560'}]"
478,,hi,[]
479,,hi,[]
480,heart suit heart suit heart suit heart suit,und,[]
481,watched first time debate show accha host kar leti hai aap,en,"[{'screen_name': 'arpitaarya', 'name': 'arpita arya', 'id': '2290026666'}]"
482,rt impact diwali firecrackers gone parts country delhi continues choked due stu,en,"[{'screen_name': 'anopenletter001', 'name': 'an open letter 😷', 'id': '950695755244695552'}]"
483,main bahut hi confuse hoon bhai,hi,[]
484,yaar mujhe ek chiz samajh nahi aa rahi hai humara desh kab azad hua tha yaa azad abhi tak nahi hua history ke page kehte hai netaji bose ke anugayi kehte hai kangana ranaut kehti hai ke baad aur aur kehte hai hum chinke lenge aazadi,hi,"[{'screen_name': 'reallyswara', 'name': 'swara bhasker', 'id': '1546101560'}, {'screen_name': 'kanhaiyakumar', 'name': 'kanhaiya kumar', 'id': '2584552812'}]"
485,contribution august transfer power even nehru govt promised found netaji alive handover britishers better deserve credit,en,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}, {'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}]"
486,face tears joy face tears joy make party joke,hi,[]
487,face tears joy face tears joy,und,[]
488,,hi,[]
489,,hi,[]
490,mi,hi,[]
491,,hi,"[{'screen_name': 'supriyashrinate', 'name': 'supriya shrinate', 'id': '342096051'}, {'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}, {'screen_name': 'salman7khurshid', 'name': 'salman khurshid', 'id': '144470981'}, {'screen_name': 'gauravbh', 'name': 'gaurav bhatia गौरव भाटिया 🇮🇳', 'id': '59112159'}]"
492,wow also like tweet,en,"[{'screen_name': 'vancityreynolds', 'name': 'ryan reynolds', 'id': '2893511188'}]"
493,,hi,"[{'screen_name': 'raghav_chadha', 'name': 'raghav chadha', 'id': '98815583'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
494,rt diwali ban firecrackers diwali ghar baitho bahar stubble burning vala dhua hai face tears joy face tears joy,tl,"[{'screen_name': 'anopenletter001', 'name': 'an open letter 😷', 'id': '950695755244695552'}]"
495,vo hi jaanne ki iccha hai,hi,[]
496,ab ispe hum kuch nahi keh sakte hai ki sahab kya karenge,hi,"[{'screen_name': 'charanjitchanni', 'name': 'charanjit s  channi', 'id': '213223745'}]"
497,stubble burning ka contribution hai baaki delhi ka hi hai naa,hi,[]
498,pm,hi,"[{'screen_name': 'thedeshbhakt', 'name': 'the deshbhakt 🇮🇳', 'id': '24338525'}, {'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]"
499,rt human rights hindu women,en,"[{'screen_name': 'rashmidvs', 'name': 'rashmi samant', 'id': '199324867'}]"
500,agar sahab third language bhi rakhte different matter nahi thoda punjab sabhi ko aani chahiye vo alag baat hai,hi,"[{'screen_name': 'charanjitchanni', 'name': 'charanjit s  channi', 'id': '213223745'}]"
501,acchi baat hai bahuto ko time lagta hai aur th th standard suddenly new alphabets sikh ke recover karna joke,en,[]
502,kya telugu aapki third language thi,et,[]
503,parali jiska contribution hai,en,[]
504,rt saying,en,"[{'screen_name': 'krantiredkar', 'name': 'kranti redkar wankhede', 'id': '1407351012'}]"
505,respect apni jagha hai force child read never learn alphabets properly,en,[]
506,possible people need admit nursery lkg learn local language properly,en,[]
507,subject respect point view always like student matter joke ki aap achanak ek state jaaye aur jiski aapko abcd sahi se nahi aati aap achanak th th standard padh rahe ho,en,[]
508,suppose shift punjab tamil nadu vii standard adjust tamil language suddenly,en,[]
509,,hi,[]
510,suddenly admitted outside state middle x,en,"[{'screen_name': 'charanjitchanni', 'name': 'charanjit s  channi', 'id': '213223745'}]"
511,kahi ye nahi hai bawal ki haddi,hi,[]
512,,hi,[]
513,ak,hi,[]
514,lagaya kyo nahi saal govt thi congress ki aur maharashtra bhi congress ki sarkar hai himmat hai congress maharashtra se hi ban karke dikhaye,hi,[]
515,rt anantnag kashmir,tl,"[{'screen_name': 'majorgauravarya', 'name': 'major gaurav arya (retd)', 'id': '758859344561569792'}]"
516,hope opponents means mr sheikh chilli also believed,en,[]
517,think time introduce population control act,en,[]
518,indian muslims celebrating pak victory india,en,[]
519,awesome thanks australia,en,[]
520,sivay mere alawa,ht,[]
521,rt jawahar lal nehru told grand plan india make hindus ashamed dharma believe,en,"[{'screen_name': 'nijisachiv', 'name': 'ajeet bharti', 'id': '1346766691842179072'}]"
522,rt mr salman khursheed new book may agree hindutva political ideology distinct composite culture,en,"[{'screen_name': 'ghulamnazad', 'name': 'ghulam nabi azad', 'id': '2406478046'}]"
523,,hi,"[{'screen_name': 'salman7khurshid', 'name': 'salman khurshid', 'id': '144470981'}, {'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}]"
524,,hi,"[{'screen_name': 'shaliniktiwari', 'name': 'shalini tiwari', 'id': '514080690'}]"
525,rt salman khurshid justifies sikh genocide says paying sins also writes hindutva simi,en,"[{'screen_name': 'charupragya', 'name': 'charu pragya🇮🇳', 'id': '2329010299'}]"
526,get well soon,en,[]
527,rt,hi,"[{'screen_name': 'mahimapandey90', 'name': 'mahima pandey', 'id': '1298679528269602817'}]"
528,oo,und,[]
529,rt kashmiri hindus victimised j amp k government sends explanation notice kashmiri hindus employed w,en,"[{'screen_name': 'rshivshankar', 'name': 'rahul shivshankar', 'id': '635895185'}]"
530,meri party kab se ho gayi,hi,[]
531,rt,hi,"[{'screen_name': 'ppbajpai', 'name': 'punya prasun bajpai', 'id': '245218929'}]"
