,tweet,language
410,thank appreciation efforts indian scientists health workers innovators achieving billion vaccine milestone india remains steadfast partner global efforts towards fighting pandemic,en
411,thank president thoughtful wishes committed intensifying strategic partnership mongolia,en
412,thank kind words agree must work together collective fight pandemic,en
413,thank kind words continue remain committed fight covid,en
414,thank mr warm words encouragement always count india support tackling pandemic india stands together un achieving vaccine equity ensuring vaccine accessibility,en
415,thank pm kind words two countries making rapid strides respective vaccination programme fight covid confident close partnership continue grow,en
416,thank friend wishes india achieving congratulations achieving high vaccination target australia,en
417,sharing op ed yesterday historical feat world largest vaccination drive ensured nation moves anxiety assurance made fight covid effective,en
418,,hi
419,birthday greetings shri ji worked amit bhai several years witnessed outstanding contributions strengthen party government may keep serving nation zeal praying good health long life,en
420,addressing nation watch live,en
421,welcome support partnership friend global fight covid reaffirms indian philosophy vasudhaiva kutumbakam need hour ensure globally india key milestone direction,en
422,rt,hi
423,thank excellency wishes india crossing vaccine accessibility key fighting pandemic together,en
424,thank pm appreciate warm words milestone made possible india scientists health workers innovators also along israeli counterparts building foundations knowledge based strategic partnership,en
425,thank president kind wishes pleased see progress vaccination drive maldives neighbours close friends partnership overcome covid borne fruit,en
426,thank friend recent initiatives inaugural international flight kushinagar sri lanka respective vaccination drives strengthen diverse relationship enhance interaction brotherly people,en
427,thank lyonchhen dr lotay tshering kind words historic occasion deeply cherish friendship bhutan india remains committed fight covid together region world,en
428,coming years always remember cherish pro people work done ji team progress haryana,en
429,healthcare great example public private sector individuals social organisations work together make difference,en
430,ramparts red fort spoken sabka prayas collective efforts take india newer heights,en
431,st october forever remembered history books,en
432,today india achieved went vaccination centre dr ram manohar lohia hospital vaccine brought pride protection lives citizens,en
433,addressing healthcare related programme jhajjar,en
434,india scripts history witnessing triumph indian science enterprise collective spirit crore indians congrats india crossing crore vaccinations gratitude doctors nurses worked achieve feat,en
435,police commemoration day would like acknowledge outstanding efforts police forces preserving law order assisting others times need pay homage police personnel lost lives line duty,en
436,fruitful interaction leading stakeholders oil gas sector across world shared insightful inputs various issues highlighted economic opportunities india reforms happening nation,en
437,,hi
438,,hi
439,bringing better infrastructure kushinagar improving quality life people,en
