,tweet,language
537,rt english captions indian home minister amit shah delivered communal speech uttarakhand targeted musli,en
538,rt,mr
539,rt,mr
540,spoke press today,en
541,rt,mr
542,,hi
543,rt sardar patel supported partition rajmohan gandhi writes,en
544,rt watch exclusive interview,hi
545,rt aimim,hi
546,rt,hi
547,,hi
548,rt,hi
549,rt,hi
550,modi sarkar pulled form wanted use first step secrecy openly say want put people india painful process must appreciate breaking story amp following,en
551,rt,hi
552,rt visuals family members ludhiana pain seen video call near,en
553,rt congratulations keep good work,en
554,rt taslim ali,tr
555,rt voters definitely aware bjps divisive politics would teach fitting lesson party sai,en
556,,hi
557,rt namaz anti hindu act time every indian defend islam hilal ahmed associate professor,en
558,npr,hi
559,rt,hi
560,rt,hi
561,bbc news tripura anti muslim violence flares indian state,en
562,rt earlier week israeli occupation forces wrestled palestinian mother tried stop son grave,en
563,rt aimim india majlis e ittehadul muslimeen,und
564,rt cm bjp,hi
565,owaisi elect via,hi
566,rt karwan division rasulgulshan colony majied main road,cy
567,rt,hi
568,rt agra lawyers heckle attack three kashmiri students produced court arrested al,en
569,rt,hi
570,rt sc pegasus owaisi,hi
571,rt visuals grocery ration shops burnt rowa yesterday owned nizamuddin amir hussain happen,en
572,rt college authorities agra demanded action bjp workers students shout pro pakistan slogans police regi,en
573,rt according iata based henley passport index indian passport ranking dropped,en
574,rt meanwhile question remains india give pangong heights beginning f negotiations,en
575,condemn violence muslims going state modi government immediately take action,en
576,rt,und
577,rt,hi
578,rt,hi
579,image depsang true worrying matter strategically vital area us silence top political leadership chinese occupation territory ladakh unacceptable cowardice,en
580,rt bjp bjp bjp,hi
581,rt pegaus,hi
582,rt smiling face smiling eyes,hi
583,rt,hi
584,rt,hi
585,count number migrant deaths oxygen shortage deaths wants collect private info bn people npr first step nrc serves purpose amp may harm census bjp insists npr movement caa npr nrc may restart,en
586,honourable supreme court upheld fundamental rights snooping amp surveillance end let us hope truth come,en
587,rt exactly,en
588,rt sc chides centre says centre get free pass every time raising national security concerns omnibus pr,en
589,rt u intelligence community assessed islamic state afghanistan could capability attack united,en
590,rt burning shop muslims rowa panisagar north tripura rally organised vishwahindu parisad rss hindu yu,en
591,rt hate something else altogether someday people study mental health case study,en
592,rt,hi
593,rt,hi
594,rt,hi
595,,hi
596,rt,hi
597,rt richest guy,en
598,rt cricket win lose players team muslim player targeted bjp go,en
599,rt,hi
600,rt five soldiers among first killed october part cordon search team cordon,en
601,rt relieved got doses must also know came,en
602,rt yet,en
603,rt home minister amit shah claimed indian passport strength increased since modi govt came power home,en
604,rt exclusive probe climate activist disha ravi hit roadblock neither google zoom responding,en
605,rt,hi
606,,hi
607,rt aimim,hi
608,rt asaduddin owaisi stands mohammed shami amid online attack india pakistan match,en
609,rt,hi
610,rt,hi
611,rt defend trollers asked pacer go ind,en
612,rt barrister addressed press conference various issues including visit jammu amp kashmir abus,en
613,rt,hi
614,rt md shami targeted social media yesterday match showing radicalization hatred muslims cricket,en
615,rt mp,hi
616,rt hon ble minister shri bhupender yadav ji interacted representatives indian community riyadh,en
617,rt recent press release regarding privacy concerns facial recognition system launched tamil nadu c,en
618,rt moving beyond self identification right wing regime sanjeev sanyal ideologue part new,en
619,rt beauty,en
620,rt umaid kisses forehead slain brother shahid aijaz killed near crpf camp zainpora,en
621,rt aimim,hi
622,rt china,hi
623,rt launch today piece personally devastating trauma living collectivel,en
624,rt still minority sc st obcs supposedly majority outside actual majority indian,en
625,rt,hi
626,rt,hi
627,rt,hi
628,rt w,hi
629,rt,hi
630,rt restoring pieces history hyderabad old city monuments historic significance flank iconic charminar,en
631,rt,hi
632,rt researchers determined two hindu nationalist groups w ties india ruling political party post inflammatory anti,en
633,rt aimim president hit centre saying per cent people country fully,en
634,rt new internal facebook documents show services used spread religious hatred india company researchers identified,en
635,rt rd october activities aimim mallepally corporator zafar khan sahab along primary unit presidents mal,en
636,rt one remembers muslims elections says,en
637,rt one muslim man mumbai told researchers social media survives years like hatred u,en
638,rt meerut pm modi ji says crore people got covid vaccination however people fully vaccinated,en
639,rt meerut dalits muslims face injustices state aware leaders different parties come,en
640,rt,hi
641,rt,hi
642,rt,hi
643,rt aimim,hi
644,rt aimim,hi
645,rt aerial view srinagar jama masjid grand mosque monument represents legacy take pr,en
646,rt,hi
647,rt,hi
648,rt,hi
649,rt,hi
650,rt,hi
651,rt ht,hi
652,rt,hi
653,,hi
654,rt top researcher politician,en
655,rt hindu attacked sikhs australia receive hero welcome modi india,en
656,rt arrested keeping book bhagat singh journalist vittal malekudiya said false case foisted h,en
657,rt civilians amp soldiers losing lives kashmir amp playing cricket pakistan govern,en
658,rt,hi
659,rt lies even government claims people paid,en
660,,hi
661,rt,hi
662,incompetence amp absence vision costed lakhs lives second wave lost loved ones never forget lives lost due neglect amp lack compassion,en
663,modi vip culture vaccination campaign india exclusive corporate sector vaccine quota modi placed first vaccine order five days campaign began left states amp people fate changed policy sc intervened,en
664,rt saudi arabia transformation truly remarkable young people showed pitbull concert riyadh tonight ev,en
665,rt delhi media darling yogendra yadav suspended time farmers tweeting behalf samyukta kisa,en
666,rt cricket gone somewhere else amp politics taken precedence supreme court hyderabad cricket association dispute,en
667,rt indian paramilitary forces building bunkers across srinagar city increase government forces world highe,en
668,rt asaduddin owasi taunted government going ahead india pakistan face upcoming tournament ami,en
669,rt aimim floor leader amp salar e millat educational trust chairman akbaruddin owaisi provided ration kits financial ass,en
670,rt sir missing one name aqeel muja,et
671,rt mere millat ke ghairat mand logo n mehnat karo bheekh mat maango barrister,hi
672,china curbs fertilizer exports worsen global price shock china move curb fertilizer exports felt around world key supplier urea sulphate amp phosphate accounting global trade bigst buyers china fertilizers india,en
673,china curbs fertilizer exports worsen global price shock,en
674,rt last book modi india hindu nationalism rise ethnic democracy available india many thanks,en
675,janab amp dr khalid north maharsashtra incharge visiting aurangabad th amp th october review party preparations forthcoming municipal elections maharashtra,en
676,rt october ko musheerabad mein firqa warana munafirat phailane ke jhoothe ilzaam mein muslim naujawano n ke khi,hi
677,rt forthcoming book might answer burning question today wome,en
678,rt,hi
679,rt,hi
680,rt new india ke ek muslim naujawaan ne barrister ko kya kaha,hi
681,rt naujawano n zindagi ek hi baar milti hai isey yunhi zaya mat karo achhe se guzaro khoob ibadat karo aur logo n ki h,hi
682,rt yugantar awarded isabs honour ground breaking work old city youth hyderabad based ngo yugantar one,en
683,rt yehi toh imtihan hai tanveer ke kisne kisko khush karna hai lekin hashr ko hoga yeh maloom ke jeeta kaun haara kau,hi
684,rt india pakistan cricket matches happening time soldiers sacrificing lives fighting,en
685,rt mla,hi
686,overwhelming majority delhi muslims voted aap forget hospitals cm even condemn calls muslim genocide jantar mantar,en
687,aap deshbhakti syllabus hospital okhla weekly sundar kand kejriwal minions say made schools amp hospitals regardless religion show non existent hospital okhla,en
688,rt weeks rightwing groups amp supporters disrupted friday congregational prayers muslims,en
