,tweet,language,mentions
1032,actions speak louder detection crime recovery amp return stolen property speedy process applicants amp crore worth property returned muddemaal return programs r reactions punekars,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
1033,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
1034,rt fasting g,und,"[{'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}]"
1035,excellent piece detection wanwadi pstn congrats dcp suhas bawatche amp detective team,und,[]
1036,use satark punekar app greater compliance traffic rules,und,[]
1037,,mr,[]
1038,tech initiatives pune police source yeshda state development administration academy,en,[]
1039,qr quick response code part series tech initiatives reflects quality resolve qr pune police providing better citizen services u suggest better design qr code sheet tech intervention less resources pl,en,"[{'screen_name': 'timesofindia', 'name': 'the times of india', 'id': '134758540'}]"
1040,,und,[]
1041,backhand index pointing light skin tone backhand index pointing light skin tone congratulations cyber cell lead dcp sambaji amp inspector paigude professional amp persistent action amp making pune police one best recovery cyber crimes,und,[]
1042,,mr,[]
1043,,mr,[]
1044,innovative projects pune police commissionerate thank u hon ble home minister mahrashtra appreciation seva service excellence amp victim assistance amp bharosa far pune police listened punekars thru seva made th call,en,"[{'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}]"
1045,time pl,en,[]
1046,rt dropped chai date two kids father late mr vishnupant munde,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
1047,rt would like thank dr venkatesham sir immensely talented team providing us insights,en,"[{'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}]"
1048,rt way made live way arranged chai short span way respected people,en,"[{'screen_name': 'ajitchaugule', 'name': 'ajit chaugule', 'id': '366147673'}, {'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
1049,dm number pl,en,[]
1050,excellent piece crime detection crime branch u may join congratulating team hard work amp dedication,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
1051,may like visit service initiatives stall pune police handicrafts exhibition police grounds aundh pl suggest,en,[]
1052,pl dm suggestion,en,[]
1053,rt,mr,[]
1054,rt follow traffic rules challan promise,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
1055,whatsapp collaboration citizens important pl see annual performance report pune police amp suggest,und,[]
1056,whatsapp pl,en,[]
1057,whatsapp collaboration citizens important pl see annual performance report pune police amp suggest,und,[]
1058,eliminate grief reduce pain little st time country fast track claim settlement months amp spot delivery cheque tks working claim settlement days seva,en,"[{'screen_name': 'sanjivrbajaj', 'name': 'sanjiv bajaj', 'id': '551620985'}, {'screen_name': 'bajajallianz', 'name': 'bajaj allianz gic', 'id': '74143401'}, {'screen_name': 'tapansinghel', 'name': 'tapan singhel', 'id': '198954247'}]"
1059,rose day tejas love safety roz roz helmet shall wait commissioner office looks forward gift monday,en,"[{'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}]"
1060,rt,mr,"[{'screen_name': 'mahadgipr', 'name': 'maharashtra dgipr', 'id': '2862278167'}, {'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
1061,thank u ajay flying high seeing amazing amp black amp white photo exhibition westend aundh art matters imagination change world,en,[]
1062,visible sir,en,[]
1063,underpass,en,[]
1064,today bolai chowk bund garden survived time action compliance amp firm enforcement traffic rules,en,[]
1065,remember twin newborns wrapped blanket found near pashan lake days back odds sofosh u inspire us,en,[]
1066,never forget roots thank u amp manoj,en,"[{'screen_name': 'thepunemirror', 'name': 'pune mirror', 'id': '2462775674'}]"
1067,studying results experiment get improved version,en,[]
1068,fatal,en,[]
1069,,en,[]
1070,absolutely taken action,en,[]
1071,yesterday backhand index pointing cc vehicle gt high speed gt wrong side gt helmet gt age yrs gt main city suburbs gt day time crossed fatal accidents jan,en,[]
1072,working proactively continuous improvement better timings better quality response along regular hotspot analysis focussed interventions,en,"[{'screen_name': 'spandurangsakal', 'name': 'pandurang sarode', 'id': '4770421092'}]"
1073,,mr,[]
1074,thank u hon minister encouraging words gt seva service excellence amp victim assistance excellent system feedback instilling confidence gt bharosa good initiative helped many families hats,en,"[{'screen_name': 'satejp', 'name': 'satej (bunty) d. patil', 'id': '124216300'}]"
1075,par khansaab ko traffic rules follow nahin karne aise kaise chalega,et,[]
1076,great idea work idea revert pl,en,[]
1077,fully agmnt connect local heritage places planning next week trm tuesday review meeting senior officers gt ftii looking forward heritage walk,en,[]
1078,congrats nilesh,en,[]
1079,cyber police station sluesths job concerned social media taking time respond n give details,en,[]
1080,,und,[]
1081,women power republic day amp everyday gt security arrangements frm police constable dcp swapna gore gt parade platoon commanders women officers including parade commander asp anchal singh,en,[]
1082,jai hind,en,[]
1083,flag song book people striving excellence republic day greetings,en,[]
1084,flag song book people striving excellence republic day greetings,en,[]
1085,getting context believe every citizen deserves excellent service without external considerations anything contrary let us improve,en,[]
1086,illegal,fr,[]
1087,thank ub gave details crime branch revert,en,[]
1088,pl dm number connect thank u,en,[]
1089,thank suggestions sir work n communicate tweet take time,en,[]
1090,may like pl,en,[]
1091,definitely something done amp thank feedback last year lost pedestrians fatal accidents taken footpaths clearance help pmc cleared footpaths fc road amp hadapsar far officers revert issue action,en,[]
1092,great learning interrogation cp school children office commissioner police u may like see varied n tough questions toi nie pune,en,"[{'screen_name': 'timesofindia', 'name': 'the times of india', 'id': '134758540'}, {'screen_name': 'tikamshekhawat', 'name': 'tikam shekhawat', 'id': '414513098'}, {'screen_name': 'paragkarandikar', 'name': 'parag karandikar', 'id': '118719426'}, {'screen_name': 'ranjitjagdale', 'name': 'ranjit jagdale', 'id': '71462237'}]"
1093,sure u want pune police reveal tricks catch culprits,en,[]
1094,policemen policemen,en,[]
1095,umangji today jan rd still forgotten new old year resolution,en,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
1096,one impactful message sculptures sand,en,"[{'screen_name': 'sudarsansand', 'name': 'sudarsan pattnaik', 'id': '113826230'}]"
1097,rt,mr,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
1098,rt mumbai gear organised aim increasing communication police public maharashtra poli,en,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
1099,happy one recognition third enhancing policing preventing crimes digital technologies computer society india bhuvaneshvar adds ficci amp skoch awards recognition pune police team,en,[]
1100,yes sir,en,[]
1101,dm contact number sir tell team take feedback n improve,en,[]
1102,policing caring gt others think wise risking gt others think safe beleiving gt others think practical expecting gt others think possible interacted new sub inspectors police academy nasik nobility policing,en,[]
1103,,mr,[]
1104,immunity sir u help us sending info anonymity assured statistics wise highest drug cases ndps seized cr worth drugs let us make difference,en,[]
1105,rt option help specific us send team team doctors,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
1106,let us make pune roads safer,und,[]
1107,,und,[]
1108,outcomes pune police work police wll,und,[]
1109,thank feedback work,en,[]
1110,crime detective stories directly practitioners police personnel pen lathi try reading done already,en,[]
1111,inspector jadhav saab,et,[]
1112,good idea sir try,en,[]
1113,told concerned dcp definitely make efforts pl,en,[]
1114,powerful idea incentivize commuters respect traffic laws discount premium,en,[]
1115,,en,[]
1116,details,en,"[{'screen_name': 'navnathshinde92', 'name': 'navnathshinde9', 'id': '983051060712534016'}, {'screen_name': 'toiindianews', 'name': 'toi india', 'id': '29958928'}]"
1117,statistics tell story said smile victim makes statistics crime,en,[]
1118,busy strategy wrt traffic evening today action seen field better,en,[]
1119,noted action sir action follow thank feedback,en,[]
1120,yes teams really put head together find best ways stay connected masters people,en,[]
1121,todays evidence love amp appreciation ltr ex serviceman amp senior citizen sri chareja saab handed personally cp office sir,en,[]
1122,salute role press empowering individuals transforming societies strengthening economies amp democracy serving higher public purpose,und,"[{'screen_name': 'toiindianews', 'name': 'toi india', 'id': '29958928'}, {'screen_name': 'sakalmedianews', 'name': 'sakalmedia', 'id': '85306437'}, {'screen_name': 'indianexpress', 'name': 'the indian express', 'id': '38647512'}, {'screen_name': 'the_hindu', 'name': 'the hindu', 'id': '20751449'}]"
1123,send dm contact number pl,en,[]
1124,,und,"[{'screen_name': 'sakalmedianews', 'name': 'sakalmedia', 'id': '85306437'}]"
1125,r traffic cops brahma vishnu amp mahesh dropped everything rush commoner like hospital b alive day said grateful wadekar yr old auto driver proud traffic cops kaygudr bhagwat dhamdhere,en,[]
1126,pune always,und,[]
1127,,und,[]
1128,wow first time country first experiment pune responsible drivers traffic violation get discount insurance premium,en,"[{'screen_name': 'bajajallianz', 'name': 'bajaj allianz gic', 'id': '74143401'}]"
1129,,und,[]
1130,little women today reformers tom girls ahilyadevi high school attire savitribai phule mark th anniversary social reformer amp educator folded hands light skin tone,en,"[{'screen_name': 'indianexpress', 'name': 'the indian express', 'id': '38647512'}]"
1131,nye also try amp reduce incidents sure,en,[]
1132,punekars entered perfectly zero incidents let entire b celebration,en,[]
1133,rt,mr,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
1134,rt musical presentation police band occasion maharashtra police raising day,en,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
