,tweet,language
438,rt thanks fr ur efforts dhruv mother critical able recover even providing plasma doc,en
439,rt thanks dhruv bhai patient shashi mathur age f need plasma b address oncoplus hospital defence,en
440,rt name sunil vishwakarma age near years location varanasi hospital ford hospital samne ghat r,en
441,anyone around desperate need remdesivir plasma donation write number place retweet amplify people see retweet try help around,en
442,scientists researched vaccine companies produced vaccine taxpayer paying cost vaccine doctors giving vaccine vaccine certificates india pm modi photo matlab kuch cheezon mein toh yeh egoistic self promotion rehne,en
443,read replies tweet goldmine whataboutism desperate justification people accept reality country running beds amp vaccines today wrong priorities govt,en
444,ok bhaiyaji aap ek tweet se finance minister ke bayan ko fake news maante ho phir theek hai mera original point toh anyways wastage money ka hai aur iske dhero examples hai aisi kitni sarkar ki nautankiyon ko defend karoge,tl
445,arey anshul bhaiya ab finance minister ke bayan ko fake news keh rahe ho,hi
446,wo saare scams ka black money toh modiji laane waale na swiss banks se,tl
447,firstly govt spent crores taxpayer money ram mandir secondly statue unity central vista projects necessary,en
448,statue unity crore central vista crore ram mandir crore bjp new party office crore imagine spent money hospitals health facilities many lives could saved,en
449,exams cancelled watch video,en
450,saket people funded bjp opindia chief name name know talking jackass,en
451,soon talked paid portals without naming anyone instantly replied talking jackass even knows,en
452,finally congratulations students got wanted class th board exams cancelled class th board exams postponed,en
453,special video watch,en
454,first solo travel life watch new vlog,en
455,common man vs politicians watch video,en
456,video explaining blood clotting risk oxford vaccines watch,en
457,tablighi jamat date april daily cases india people attended godi media label corona jihad kumbh mela date april daily cases india people attended million godi media label devotees,en
458,sources want read,en
459,basic tips prevent covid might realized viral infections happen indoors sunlight kills virus x originally thought therefore keep house well ventilated open windows regularly get much sunlight possible,en
460,republic tv calls public clubhouse conversation leaked tape next kal ko publicly uploaded youtube videos ko bhi leaked tape keh kar dikhaenge,en
461,episode basics series watch video,en
462,teachers attempt easy questions first modiji attempt difficult questions first scientests climate change happening rapidly modiji climate change nahi hua hai hum change ho gaye hai engineers first digital camera launched modiji used digital cam,en
463,million special video teaser new series watch,en
464,still think useless meet family wife daily house anyone household infected everyone wearing masks cars make difference,en
465,totally bad ventilation unhygienic hotel rooms people even go get sunlight exercise best way infect healthy people,en
466,list stupid covid restrictions wearing mask alone car night curfews increases crowding day time forced quarantine tested healthy people hotels shutting small businesses kills livelihoods,en
467,big thank million subscribers thank every one special video occasion release later week reveal grand plans future,en
468,election commission orders repolling booth suspends polling officials thankfully quick action taken,en
469,yesterday assam evm found bjp candidate car today godi media gives justification election comission car broken coincidence nearest car happened bjp leader car helped give evm lift,en
470,second wave coronavirus analysis watch,en
471,ever get fooled one nation one election idea see today decision ppf reason modi govt takes decision favour people due fear elections otherwise would loot years continuously without fear,en
472,till elections,en
473,new vlog bank spain watch,en
474,lockdowns solution hope understands negative effects lockdowns outweigh potential positive benefits destroy mental well livelihoods poor middle class,en
475,new educational video suez canal stuck ship watch,en
476,join tomorrow online screening groundbreaking film reason time pm th march screening pm th march q amp us link,en
477,new video explaining gnctd bill watch video,en
478,getting swedish haircut watch new vlog,en
479,truly beautiful song,en
480,law tell difference,en
481,declared within provisions constitution hitler never called dictator nuremberg amp gleichschaltung laws banned parties china never calls dictators passed hong kong security law become dictators hong kong,en
482,examples british never called dictators rowlatt act law putin never calls dictator constitutional amendment passed law technically made one indira gandhi never called dictator emergency,en
